season,seed,region,market,name,alias,team_id,school_ncaa,code_nccaa
2003,11,Y,Southern Illinois,Salukis,SIU,7cdfcf92-7fe7-46f1-9b66-6912114182e6,Southern Ill.,659
2003,11,X,North Carolina-Wilmington,Seahawks,UNCW,c54279f9-3028-4663-893a-7d22482f8098,UNCW,460
2003,12,W,Butler,Bulldogs,BUT,bdb7d7a4-45f8-4bf3-ab85-15488c451494,Butler,87
2003,12,X,BYU,Cougars,BYU,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,77
2003,12,Z,Milwaukee,Panthers,MILW,5d77800f-1ae6-4b66-8e97-b0dbb8bbc717,Milwaukee,797
2003,12,Y,Weber State,Wildcats,WEB,4743cb7c-784a-4b95-a380-5471f92f2217,Weber St.,758
2003,13,W,Austin Peay,Governors,PEAY,a0fdb660-a822-4337-b01d-31c4d2c99c8a,Austin Peay,43
2003,13,Y,Tulsa,Golden Hurricane,TLSA,2959bd24-7007-41ae-a3a3-abdf26888cfc,Tulsa,719
2003,13,X,San Diego,Toreros,USD,620d5944-7156-47d3-aad5-5b3824557d03,San Diego,627
2003,13,Z,Western Kentucky,Hilltoppers,WKU,881380da-861c-4ab6-a7d2-20699d8ea883,Western Ky.,772
2003,14,Z,Colorado State,Rams,CSU,1a470730-f328-4fb1-8bbf-36a069e4d6b2,Colorado St.,156
2003,14,Y,Holy Cross,Crusaders,HC,31aedd91-a77e-46c1-8bdc-80e9860c159d,Holy Cross,285
2003,14,W,Manhattan,Jaspers,MAN,7a270923-01d6-4a6f-a93e-e8786266d502,Manhattan,381
2003,14,X,Troy,Trojans,TROY,6373b18c-62f6-49bc-bd4c-8959a2466516,Troy,716
2003,15,W,East Tennessee State,Buccaneers,ETSU,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,198
2003,15,X,Sam Houston State,Bearkats,SHSU,67322042-9c40-4dc2-b33a-4754c02ec82a,Sam Houston St.,624
2003,15,Z,Utah State,Aggies,USU,7672ff16-8436-47e6-8546-0fb5494ec7ee,Utah St.,731
2003,15,Y,Wagner,Seahawks,WAG,3b644902-cd06-4930-9a3e-6c78cfb1f464,Wagner,748
2003,16,Y,IUPUI,Jaguars,IUPU,90ec10eb-38a4-4a69-b072-ef71d294933b,IUPUI,2699
2003,16,W,South Carolina State,Bulldogs,SCST,a44f8c85-7ab6-4a4e-b6f1-c69a4cabe1ed,South Carolina St.,647
2003,16,X,UNC Asheville,Bulldogs,UNCA,ad9fce12-6b1a-400c-bcbe-29d84d065fc0,UNC Asheville,456
2003,16,Z,Vermont,Catamounts,UVM,18e89867-9201-41ce-ba19-fadddf92fa17,Vermont,738
2004,1,W,Duke,Blue Devils,DUKE,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,193
2004,1,Y,Saint Joseph's (PA),Hawks,JOES,f9e4261e-d11d-46c4-bd33-c7bbc94ef0e8,Saint Joseph's,606
2004,1,X,Stanford,Cardinal,STAN,683ab61f-546f-44da-b085-c3a5740554aa,Stanford,674
2004,1,Z,Kentucky,Wildcats,UK,2267a1f4-68f6-418b-aaf6-2aa0c4b291f1,Kentucky,334
2004,2,X,Connecticut,Huskies,CONN,efba5350-79bc-47aa-a189-db177b95b491,UConn,164
2004,2,Z,Gonzaga,Bulldogs,GONZ,2f4d21f8-6d5f-48a5-abca-52a30583871a,Gonzaga,260
2004,2,W,Mississippi State,Bulldogs,MSST,a1ba4b89-d97c-44e2-835f-79ad3ccaa5ae,Mississippi St.,430
2004,2,Y,Oklahoma State,Cowboys,OKST,8ab00d43-840a-4c96-bdee-bf88fa6e3f11,Oklahoma St.,521
2004,3,Z,Georgia Tech,Yellow Jackets,GT,0f63a6f5-bda7-4fd9-9271-8d33f555ca19,Georgia Tech,255
2004,3,X,North Carolina State,Wolfpack,NCST,52df1e19-b142-4a76-a439-ad68455d0581,NC State,490
2004,3,Y,Pittsburgh,Panthers,PITT,24051034-96bb-4f78-a3a6-312f3258780f,Pittsburgh,545
2004,3,W,Texas,Longhorns,TEX,6ed15092-2670-450a-99c2-61d861e87644,Texas,703
2004,4,W,Cincinnati,Bearcats,CIN,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,Cincinnati,140
2004,4,Z,Kansas,Jayhawks,KU,fae4855b-1b64-4b40-a632-9ed345e1e952,Kansas,328
2004,4,X,Maryland,Terrapins,MD,2778d005-cc14-4e58-9bf2-3fc37bffb62f,Maryland,392
2004,4,Y,Wake Forest,Demon Deacons,WAKE,4fbebf0a-e117-4a0c-8f15-c247535a2a1b,Wake Forest,749
2004,5,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235
2004,5,W,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301
2004,5,Z,Providence,Friars,PROV,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,Providence,556
2004,5,X,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688
2004,6,Z,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67
2004,6,W,North Carolina,Tar Heels,UNC,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,North Carolina,457
2004,6,X,Vanderbilt,Commodores,VAN,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,736
2004,6,Y,Wisconsin,Badgers,WIS,c7569eae-5b93-4197-b204-6f3a62146b25,Wisconsin,796
2004,7,X,DePaul,Blue Demons,DEP,ee09e6ad-3872-4745-bbb9-ebbd5c6f8318,DePaul,176
2004,7,Y,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404
2004,7,Z,Michigan State,Spartans,MSU,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,Michigan St.,416
2004,7,W,Xavier,Musketeers,XAV,0d8a328f-20ce-410b-bed1-15fc01308aaf,Xavier,812
2004,8,X,Alabama,Crimson Tide,ALA,c2104cdc-c83d-40d2-a3cd-df986e29f5d3,Alabama,8
2004,8,W,Seton Hall,Pirates,HALL,aef5e386-d8e8-460c-8014-3a2f090fd988,Seton Hall,635
2004,8,Y,Texas Tech,Red Raiders,TTU,f8c705b7-87d3-411a-9c8b-5124daab0469,Texas Tech,700
2004,8,Z,Washington,Huskies,WASH,e52c9644-717a-46f4-bf16-aeca000b3b44,Washington,756
2004,9,W,Arizona,Wildcats,ARIZ,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,29
2004,9,Y,Charlotte,49ers,CHAR,8ddbfca9-a931-4908-aa31-9fcd17624b5f,Charlotte,458
2004,9,X,Southern Illinois,Salukis,SIU,7cdfcf92-7fe7-46f1-9b66-6912114182e6,Southern Ill.,659
2004,9,Z,UAB,Blazers,UAB,63a8fdcf-b51b-4de3-8a57-2a6e41d362ce,UAB,9
2004,10,X,Dayton,Flyers,DAY,632616c5-2dbb-4017-a449-c9dfc303f026,Dayton,175
2004,10,W,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367
2004,10,Z,Nevada,Wolf Pack,NEV,62a73b4a-e281-4483-a1f8-f1160a18e456,Nevada,466
2004,10,Y,South Carolina,Gamecocks,SCAR,1c7ec608-3b36-4cee-adac-9265e3792597,South Carolina,648
2004,11,W,Air Force,Falcons,AFA,aa7af640-5762-4686-9181-39f7b8a8186e,Air Force,721
2004,11,Y,Richmond,Spiders,RICH,9b66e1e0-aace-4671-9be2-54c8acf5ecfc,Richmond,575
2004,11,Z,Utah,Utes,UTAH,0d037a5d-827a-44dd-8b70-57603d671d5d,Utah,732
2004,11,X,Western Michigan,Broncos,WMU,f2164f01-2cbc-4967-bb1c-93656d790921,Western Mich.,774
2004,12,X,BYU,Cougars,BYU,c31455b2-8a45-4248-aa8f-ce7eab1c6b02,BYU,77
2004,12,Y,Manhattan,Jaspers,MAN,7a270923-01d6-4a6f-a93e-e8786266d502,Manhattan,381
2004,12,W,Murray State,Racers,MURR,77a69fb0-1355-4342-ac09-b4cc7949d95e,Murray St.,454
2004,12,Z,Pacific,Tigers,PAC,c9570e17-c4fd-41e6-908a-1a083941319d,Pacific,534
2004,13,W,East Tennessee State,Buccaneers,ETSU,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,198
2004,13,Z,Illinois-Chicago,Flames,UIC,dfe0d93f-94a5-47fb-b7aa-f74786e09acb,Ill.-Chicago,302
2004,13,X,UTEP,Miners,UTEP,06d15d35-4955-4fdd-83d9-32d24dbd795b,UTEP,704
2004,13,Y,Virginia Commonwealth,Rams,VCU,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,VCU,740
2004,14,W,Princeton,Tigers,PRIN,fe406882-9f22-495e-9df6-ef357a6803c6,Princeton,554
2004,14,Y,UCF,Knights,UCF,054c3e85-0552-4549-b123-7e84af6e7b6c,UCF,128
2004,14,X,Louisiana-Lafayette,Ragin' Cajuns,ULL,63cad858-8654-4956-8438-8fe79cd1208a,Louisiana,671
2004,14,Z,Northern Iowa,Panthers,UNI,2c93a75d-5449-4ec1-9ca2-1e6c812399a4,UNI,504
2004,15,Y,Eastern Washington,Eagles,EWU,54df21af-8f65-42fc-bc01-8bf750856d70,Eastern Wash.,207
2004,15,W,Monmouth,Hawks,MONM,3db7336c-c18a-441b-912e-e2a4408f12ea,Monmouth,439
2004,15,X,Vermont,Catamounts,UVM,18e89867-9201-41ce-ba19-fadddf92fa17,Vermont,738
2004,15,Z,Valparaiso,Crusaders,VALP,df3da9d7-2d2b-44e2-99e2-08c4945a203b,Valparaiso,735
2004,16,W,Alabama State,Hornets,ALST,267d417a-8f85-4c87-a15a-068c089a74c6,Alabama St.,7
2004,16,Z,Florida A&M,Rattlers,FAMU,cec2527e-5e1e-4817-a628-35666ef13b6e,Florida A&M,228
2004,16,Y,Liberty,Flames,LIB,559db90c-741f-40d1-aa81-3fdd1d4889f3,Liberty,355
2004,16,X,UTSA,Roadrunners,UTSA,953151f2-1e42-4cb0-a99e-202493a64dcf,UTSA,706
2005,1,Y,Duke,Blue Devils,DUKE,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,193
2005,1,X,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301
2005,1,Z,North Carolina,Tar Heels,UNC,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,North Carolina,457
2005,1,W,Washington,Huskies,WASH,e52c9644-717a-46f4-bf16-aeca000b3b44,Washington,756
2005,2,Z,Connecticut,Huskies,CONN,efba5350-79bc-47aa-a189-db177b95b491,UConn,164
2005,2,X,Oklahoma State,Cowboys,OKST,8ab00d43-840a-4c96-bdee-bf88fa6e3f11,Oklahoma St.,521
2005,2,Y,Kentucky,Wildcats,UK,2267a1f4-68f6-418b-aaf6-2aa0c4b291f1,Kentucky,334
2005,2,W,Wake Forest,Demon Deacons,WAKE,4fbebf0a-e117-4a0c-8f15-c247535a2a1b,Wake Forest,749
2005,3,X,Arizona,Wildcats,ARIZ,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,29
2005,3,W,Gonzaga,Bulldogs,GONZ,2f4d21f8-6d5f-48a5-abca-52a30583871a,Gonzaga,260
2005,3,Z,Kansas,Jayhawks,KU,fae4855b-1b64-4b40-a632-9ed345e1e952,Kansas,328
2005,3,Y,Oklahoma,Sooners,OKLA,b2fda957-e15c-4fb2-8a13-6e58496f561e,Oklahoma,522
2005,4,X,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67
2005,4,Z,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235
2005,4,W,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367
2005,4,Y,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688
2005,5,X,Alabama,Crimson Tide,ALA,c2104cdc-c83d-40d2-a3cd-df986e29f5d3,Alabama,8
2005,5,W,Georgia Tech,Yellow Jackets,GT,0f63a6f5-bda7-4fd9-9271-8d33f555ca19,Georgia Tech,255
2005,5,Y,Michigan State,Spartans,MSU,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,Michigan St.,416
2005,5,Z,Villanova,Wildcats,VILL,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Villanova,739
2005,6,X,LSU,Tigers,LSU,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,365
2005,6,W,Texas Tech,Red Raiders,TTU,f8c705b7-87d3-411a-9c8b-5124daab0469,Texas Tech,700
2005,6,Y,Utah,Utes,UTAH,0d037a5d-827a-44dd-8b70-57603d671d5d,Utah,732
2005,6,Z,Wisconsin,Badgers,WIS,c7569eae-5b93-4197-b204-6f3a62146b25,Wisconsin,796
2005,7,Z,Charlotte,49ers,CHAR,8ddbfca9-a931-4908-aa31-9fcd17624b5f,Charlotte,458
2005,7,Y,Cincinnati,Bearcats,CIN,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,Cincinnati,140
2005,7,X,Southern Illinois,Salukis,SIU,7cdfcf92-7fe7-46f1-9b66-6912114182e6,Southern Ill.,659
2005,7,W,West Virginia,Mountaineers,WVU,f770d3a2-221c-49ce-9c7a-680f7417fe9e,West Virginia,768
2005,8,Z,Minnesota,Golden Gophers,MINN,fa416692-7e09-4f0a-9bcf-0cf7d5149a14,Minnesota,428
2005,8,W,Pacific,Tigers,PAC,c9570e17-c4fd-41e6-908a-1a083941319d,Pacific,534
2005,8,Y,Stanford,Cardinal,STAN,683ab61f-546f-44da-b085-c3a5740554aa,Stanford,674
2005,8,X,Texas,Longhorns,TEX,6ed15092-2670-450a-99c2-61d861e87644,Texas,703
2005,9,Z,Iowa State,Cyclones,ISU,0e4258fa-3154-4c16-b693-adecab184c6c,Iowa St.,311
2005,9,Y,Mississippi State,Bulldogs,MSST,a1ba4b89-d97c-44e2-835f-79ad3ccaa5ae,Mississippi St.,430
2005,9,X,Nevada,Wolf Pack,NEV,62a73b4a-e281-4483-a1f8-f1160a18e456,Nevada,466
2005,9,W,Pittsburgh,Panthers,PITT,24051034-96bb-4f78-a3a6-312f3258780f,Pittsburgh,545
2005,10,W,Creighton,Bluejays,CREI,7d797407-623e-476d-b299-46de4275414d,Creighton,169
2005,10,Y,Iowa,Hawkeyes,IOWA,c10544de-e3bd-4776-ba2e-83df8c017fd1,Iowa,312
2005,10,Z,North Carolina State,Wolfpack,NCST,52df1e19-b142-4a76-a439-ad68455d0581,NC State,490
2005,10,X,Saint Mary's,Gaels,SMC,b18f34af-a7f1-4659-a2e5-fc11a31cd316,Saint Mary's (CA),610
2005,11,X,UAB,Blazers,UAB,63a8fdcf-b51b-4de3-8a57-2a6e41d362ce,UAB,9
2005,11,W,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110
2005,11,Z,Northern Iowa,Panthers,UNI,2c93a75d-5449-4ec1-9ca2-1e6c812399a4,UNI,504
2005,11,Y,UTEP,Miners,UTEP,06d15d35-4955-4fdd-83d9-32d24dbd795b,UTEP,704
2005,12,W,George Washington,Colonials,GW,d52c3640-069c-4554-982e-e6537c8044f1,George Washington,249
2005,12,X,Milwaukee,Panthers,MILW,5d77800f-1ae6-4b66-8e97-b0dbb8bbc717,Milwaukee,797
2005,12,Y,Old Dominion,Monarchs,ODU,ce967953-5c50-4220-87b2-99acb9606e84,Old Dominion,523
2005,12,Z,New Mexico,Lobos,UNM,1b1977ec-b32f-4ce3-95a4-d07bab4816cd,New Mexico,473
2005,13,Z,Ohio,Bobcats,OHIO,327f09e2-e75f-4014-8ef7-caf9202cd583,Ohio,519
2005,13,X,Pennsylvania,Quakers,PENN,e6c94452-1adf-4fb9-90e5-10f165c57c5a,Penn,540
2005,13,W,Louisiana-Lafayette,Ragin' Cajuns,ULL,63cad858-8654-4956-8438-8fe79cd1208a,Louisiana,671
2005,13,Y,Vermont,Catamounts,UVM,18e89867-9201-41ce-ba19-fadddf92fa17,Vermont,738
2005,14,Z,Bucknell,Bison,BUCK,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,Bucknell,83
2005,14,Y,Niagara,Purple Eagles,NIAG,f7575278-12ec-494a-b544-427c1759d43d,Niagara,482
2005,14,X,Utah State,Aggies,USU,7672ff16-8436-47e6-8546-0fb5494ec7ee,Utah St.,731
2005,14,W,Winthrop,Eagles,WIN,ca441726-0c57-4456-b1e7-fff098484fb5,Winthrop,792
2005,15,W,Chattanooga,Mocs,CHAT,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,Chattanooga,693
2005,15,Y,Eastern Kentucky,Colonels,EKY,e48e3dd5-721c-4d96-8ff4-790fe2597bfd,Eastern Ky.,202
2005,15,X,Southeastern Louisiana,Lions,SELA,55cd5bb4-b030-4a7a-9652-6cebaf81c574,Southeastern La.,655
2005,15,Z,UCF,Knights,UCF,054c3e85-0552-4549-b123-7e84af6e7b6c,UCF,128
2005,16,Y,Delaware State,Hornets,DSU,ffa04cde-aa2d-4e91-b2cd-bde2bfed44de,Delaware St.,178
2005,16,X,Fairleigh Dickinson,Knights,FDU,b71d5a1b-2671-4e5a-b94b-06bfb22a27dd,Fairleigh Dickinson,222
2005,16,W,Montana,Grizzlies,MONT,e3848467-66c0-41e5-8283-02e3586d8601,Montana,441
2005,16,Z,Oakland,Golden Grizzlies,OAK,aeaaef0d-5238-414e-ac04-c55a22cba208,Oakland,514
2006,1,Z,Connecticut,Huskies,CONN,efba5350-79bc-47aa-a189-db177b95b491,UConn,164
2006,1,W,Duke,Blue Devils,DUKE,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,193
2006,1,X,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404
2006,1,Y,Villanova,Wildcats,VILL,4383eb6a-7fd8-4ff2-94c5-43c933121e88,Villanova,739
2006,2,Y,Ohio State,Buckeyes,OSU,857462b3-0ab6-4d26-9669-10ca354e382b,Ohio St.,518
2006,2,Z,Tennessee,Volunteers,TENN,b827dbdf-230f-4916-9703-3bb9004e26eb,Tennessee,694
2006,2,W,Texas,Longhorns,TEX,6ed15092-2670-450a-99c2-61d861e87644,Texas,703
2006,2,X,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110
2006,3,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235
2006,3,X,Gonzaga,Bulldogs,GONZ,2f4d21f8-6d5f-48a5-abca-52a30583871a,Gonzaga,260
2006,3,W,Iowa,Hawkeyes,IOWA,c10544de-e3bd-4776-ba2e-83df8c017fd1,Iowa,312
2006,3,Z,North Carolina,Tar Heels,UNC,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,North Carolina,457
2006,4,Y,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67
2006,4,Z,Illinois,Fighting Illini,ILL,150148c2-ca8f-414f-8f41-d94a55d4a122,Illinois,301
2006,4,X,Kansas,Jayhawks,KU,fae4855b-1b64-4b40-a632-9ed345e1e952,Kansas,328
2006,4,W,LSU,Tigers,LSU,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,LSU,365
2006,5,Y,Nevada,Wolf Pack,NEV,62a73b4a-e281-4483-a1f8-f1160a18e456,Nevada,466
2006,5,X,Pittsburgh,Panthers,PITT,24051034-96bb-4f78-a3a6-312f3258780f,Pittsburgh,545
2006,5,W,Syracuse,Orange,SYR,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,Syracuse,688
2006,5,Z,Washington,Huskies,WASH,e52c9644-717a-46f4-bf16-aeca000b3b44,Washington,756
2006,6,X,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306
2006,6,Z,Michigan State,Spartans,MSU,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,Michigan St.,416
2006,6,Y,Oklahoma,Sooners,OKLA,b2fda957-e15c-4fb2-8a13-6e58496f561e,Oklahoma,522
2006,6,W,West Virginia,Mountaineers,WVU,f770d3a2-221c-49ce-9c7a-680f7417fe9e,West Virginia,768
2006,7,W,California,Golden Bears,CAL,aacdc78d-b7fa-48f6-9686-2fdb8a95030e,California,107
2006,7,Y,Georgetown,Hoyas,GTWN,8736b67f-5924-400b-bf94-3bd804c36600,Georgetown,251
2006,7,X,Marquette,Golden Eagles,MARQ,06f7c904-0ac7-4125-b0f4-f4871bb69057,Marquette,387
2006,7,Z,Wichita State,Shockers,WICH,f38b58de-3273-4723-a78b-2f918e9aa2d5,Wichita St.,782
2006,8,Y,Arizona,Wildcats,ARIZ,9b166a3f-e64b-4825-bb6b-92c6f0418263,Arizona,29
2006,8,X,Arkansas,Razorbacks,ARK,c70c23c4-ab09-4797-a1af-792c848ab17f,Arkansas,31
2006,8,W,George Washington,Colonials,GW,d52c3640-069c-4554-982e-e6537c8044f1,George Washington,249
2006,8,Z,Kentucky,Wildcats,UK,2267a1f4-68f6-418b-aaf6-2aa0c4b291f1,Kentucky,334
2006,9,X,Bucknell,Bison,BUCK,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,Bucknell,83
2006,9,Z,UAB,Blazers,UAB,63a8fdcf-b51b-4de3-8a57-2a6e41d362ce,UAB,9
2006,9,W,North Carolina-Wilmington,Seahawks,UNCW,c54279f9-3028-4663-893a-7d22482f8098,UNCW,460
2006,9,Y,Wisconsin,Badgers,WIS,c7569eae-5b93-4197-b204-6f3a62146b25,Wisconsin,796
2006,10,X,Alabama,Crimson Tide,ALA,c2104cdc-c83d-40d2-a3cd-df986e29f5d3,Alabama,8
2006,10,Z,Seton Hall,Pirates,HALL,aef5e386-d8e8-460c-8014-3a2f090fd988,Seton Hall,635
2006,10,W,North Carolina State,Wolfpack,NCST,52df1e19-b142-4a76-a439-ad68455d0581,NC State,490
2006,10,Y,Northern Iowa,Panthers,UNI,2c93a75d-5449-4ec1-9ca2-1e6c812399a4,UNI,504
2006,11,Z,George Mason,Patriots,GMU,e76479d0-a768-46d2-89bf-7b9dae12bec8,George Mason,248
2006,11,Y,Milwaukee,Panthers,MILW,5d77800f-1ae6-4b66-8e97-b0dbb8bbc717,Milwaukee,797
2006,11,X,San Diego State,Aztecs,SDSU,e6914f16-ca37-4d2e-ba26-a425910283e2,San Diego St.,626
2006,11,W,Southern Illinois,Salukis,SIU,7cdfcf92-7fe7-46f1-9b66-6912114182e6,Southern Ill.,659
2006,12,X,Kent State,Golden Flashes,KENT,3da4798c-2d58-4dac-b66e-ad145a91b544,Kent St.,331
2006,12,Y,Montana,Grizzlies,MONT,e3848467-66c0-41e5-8283-02e3586d8601,Montana,441
2006,12,W,Texas A&M,Aggies,TXAM,ef184799-d79b-49d9-a662-991eaf4044cd,Texas A&M,697
2006,12,Z,Utah State,Aggies,USU,7672ff16-8436-47e6-8546-0fb5494ec7ee,Utah St.,731
2006,13,Z,Air Force,Falcons,AFA,aa7af640-5762-4686-9181-39f7b8a8186e,Air Force,721
2006,13,X,Bradley,Braves,BRAD,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,Bradley,72
2006,13,W,Iona,Gaels,IONA,255c2a87-40c0-4989-bbb9-d286aac5d28e,Iona,310
2006,13,Y,Pacific,Tigers,PAC,c9570e17-c4fd-41e6-908a-1a083941319d,Pacific,534
2006,14,Z,Murray State,Racers,MURR,77a69fb0-1355-4342-ac09-b4cc7949d95e,Murray St.,454
2006,14,W,Northwestern State,Demons,NWST,71874e7e-8260-43f9-bb7c-65f267dbe8ce,Northwestern St.,508
2006,14,Y,South Alabama,Jaguars,USA,10c614fa-9646-46cf-a1fb-5af96772bbb8,South Ala.,646
2006,14,X,Xavier,Musketeers,XAV,0d8a328f-20ce-410b-bed1-15fc01308aaf,Xavier,812
2006,15,X,Belmont,Bruins,BEL,a0a22502-0d84-440c-84af-1fbb070ad54c,Belmont,14927
2006,15,Y,Davidson,Wildcats,DAV,2920c5fa-1e86-4958-a7c4-1e97b8e201d8,Davidson,173
2006,15,W,Pennsylvania,Quakers,PENN,e6c94452-1adf-4fb9-90e5-10f165c57c5a,Penn,540
2006,15,Z,Winthrop,Eagles,WIN,ca441726-0c57-4456-b1e7-fff098484fb5,Winthrop,792
2006,16,Z,Albany,Great Danes,ALBY,290a5130-836d-45e6-824f-28704d6ba246,Albany (NY),14
2006,16,Y,Monmouth,Hawks,MONM,3db7336c-c18a-441b-912e-e2a4408f12ea,Monmouth,439
2006,16,X,Oral Roberts,Golden Eagles,ORU,095417ae-62b0-4109-afc4-d92918599dd4,Oral Roberts,527
2006,16,W,Southern University,Jaguars,SOU,a3b13d27-ec14-4a7d-88a2-0bc9f7b58984,Southern U.,665
2007,1,Y,Florida,Gators,FLA,912f8837-1d81-4ef9-a576-a21f271d4c64,Florida,235
2007,1,Z,Kansas,Jayhawks,KU,fae4855b-1b64-4b40-a632-9ed345e1e952,Kansas,328
2007,1,X,Ohio State,Buckeyes,OSU,857462b3-0ab6-4d26-9669-10ca354e382b,Ohio St.,518
2007,1,W,North Carolina,Tar Heels,UNC,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,North Carolina,457
2007,2,W,Georgetown,Hoyas,GTWN,8736b67f-5924-400b-bf94-3bd804c36600,Georgetown,251
2007,2,X,Memphis,Tigers,MEM,1551b3a0-6d10-4ffa-8dfa-73b56f004553,Memphis,404
2007,2,Z,UCLA,Bruins,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,UCLA,110
2007,2,Y,Wisconsin,Badgers,WIS,c7569eae-5b93-4197-b204-6f3a62146b25,Wisconsin,796
2007,3,Y,Oregon,Ducks,ORE,1da70895-f77f-44ef-b216-d63c02e696eb,Oregon,529
2007,3,Z,Pittsburgh,Panthers,PITT,24051034-96bb-4f78-a3a6-312f3258780f,Pittsburgh,545
2007,3,X,Texas A&M,Aggies,TXAM,ef184799-d79b-49d9-a662-991eaf4044cd,Texas A&M,697
2007,3,W,Washington State,Cougars,WSU,2d4f0015-adb4-4877-8c15-4a6eed7eed03,Washington St.,754
2007,4,Y,Maryland,Terrapins,MD,2778d005-cc14-4e58-9bf2-3fc37bffb62f,Maryland,392
2007,4,Z,Southern Illinois,Salukis,SIU,7cdfcf92-7fe7-46f1-9b66-6912114182e6,Southern Ill.,659
2007,4,W,Texas,Longhorns,TEX,6ed15092-2670-450a-99c2-61d861e87644,Texas,703
2007,4,X,Virginia,Cavaliers,UVA,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,Virginia,746
2007,5,Y,Butler,Bulldogs,BUT,bdb7d7a4-45f8-4bf3-ab85-15488c451494,Butler,87
2007,5,X,Tennessee,Volunteers,TENN,b827dbdf-230f-4916-9703-3bb9004e26eb,Tennessee,694
2007,5,W,USC,Trojans,USC,3a000455-de7c-4ca8-880e-abdce7f21da9,Southern California,657
2007,5,Z,Virginia Tech,Hokies,VT,324ccccc-575b-4b82-acb0-fbb8e68da13b,Virginia Tech,742
2007,6,Z,Duke,Blue Devils,DUKE,faeb1160-5d15-4f26-99fc-c441cf21fc7f,Duke,193
2007,6,X,Louisville,Cardinals,LOU,b795ddbc-baab-4499-8803-52e8608520ab,Louisville,367
2007,6,Y,Notre Dame,Fighting Irish,ND,80962f09-8821-48b6-8cf0-0cf0eea56aa8,Notre Dame,513
2007,6,W,Vanderbilt,Commodores,VAN,72971b77-1d35-40b3-bb63-4c5b29f3d22b,Vanderbilt,736
2007,7,W,Boston College,Eagles,BC,4b3ff02c-e0ba-435b-a565-6075bc491684,Boston College,67
2007,7,Z,Indiana,Hoosiers,IND,c3f0a8ce-af67-497f-a750-3b859376b20a,Indiana,306
